ts_ms;time;gpsDate;lat;lon;alt;spd_kmh;pm1;pm25;pm10;pmsTempC;pmsHum;rtcTempC;batV;csq;sats;hdop;xtra_ok;sht31TempC;sht31Hum;resetReason
6264148;10:39:26;13-10-2025;-33.391.434;-70.499.908;929.0;0.0;0;0;0;39.1;16.8;39.50;3.70;23;5;1.1;1;0;0;TaskWatchdog
6267551;10:39:29;13-10-2025;-33.391.430;-70.499.908;928.7;0.0;0;0;0;39.2;17.0;39.50;3.68;23;4;1.1;1;0;0;TaskWatchdog
6270179;10:39:32;13-10-2025;-33.391.426;-70.499.908;928.2;0.0;0;0;0;39.2;16.9;39.50;3.68;23;4;1.1;1;0;0;TaskWatchdog
6273148;10:39:35;13-10-2025;-33.391.426;-70.499.908;928.1;0.0;0;0;0;39.3;16.9;39.75;3.69;23;4;1.1;1;0;0;TaskWatchdog
6276186;10:39:38;13-10-2025;-33.391.426;-70.499.908;928.0;0.0;0;0;0;39.3;16.9;39.75;3.67;23;4;1.0;1;0;0;TaskWatchdog
6279224;10:39:41;13-10-2025;-33.391.426;-70.499.908;928.0;0.0;0;0;0;39.2;16.9;39.50;3.69;23;5;1.0;1;0;0;TaskWatchdog
6282791;10:39:44;13-10-2025;-33.391.426;-70.499.908;928.0;0.0;0;0;0;39.3;17.2;39.75;3.68;23;5;1.0;1;0;0;TaskWatchdog
6285249;10:39:47;13-10-2025;-33.391.426;-70.499.908;928.0;0.0;0;0;0;39.3;17.0;39.75;3.71;23;5;1.0;1;0;0;TaskWatchdog
6288277;10:39:50;13-10-2025;-33.391.426;-70.499.908;928.0;0.0;0;0;0;39.3;17.0;39.75;3.70;23;5;1.0;1;0;0;TaskWatchdog
6291354;10:39:53;13-10-2025;-33.391.426;-70.499.908;927.9;0.0;0;0;0;39.3;17.1;39.75;3.72;23;5;1.0;1;0;0;TaskWatchdog
6294353;10:39:56;13-10-2025;-33.391.426;-70.499.901;927.0;0.0;0;0;0;39.3;17.1;39.75;3.70;23;5;1.0;1;0;0;TaskWatchdog
6297350;10:39:59;13-10-2025;-33.391.422;-70.499.901;927.4;0.0;0;0;0;39.3;16.9;39.75;3.69;23;5;1.0;1;0;0;TaskWatchdog
6300352;10:40:02;13-10-2025;-33.391.418;-70.499.893;926.9;0.0;0;0;0;39.3;17.0;39.75;3.62;23;5;1.0;1;0;0;TaskWatchdog
6303915;10:40:06;13-10-2025;-33.391.418;-70.499.893;926.9;0.0;0;0;0;39.4;17.0;39.75;3.70;23;5;1.0;1;0;0;TaskWatchdog
6306425;10:40:08;13-10-2025;-33.391.418;-70.499.893;926.9;0.0;0;0;0;39.4;17.0;39.75;3.64;23;5;1.1;1;0;0;TaskWatchdog
6309488;10:40:11;13-10-2025;-33.391.418;-70.499.893;926.9;0.0;0;0;0;39.4;16.8;39.75;3.69;23;5;1.1;1;0;0;TaskWatchdog
6312425;10:40:14;13-10-2025;-33.391.418;-70.499.893;927.0;0.0;0;0;0;39.4;17.2;39.75;3.73;23;4;1.1;1;0;0;TaskWatchdog
6315510;10:40:17;13-10-2025;-33.391.415;-70.499.893;927.0;0.0;0;0;0;39.4;17.0;39.75;3.68;23;5;1.1;1;0;0;TaskWatchdog
6319271;10:40:21;13-10-2025;-33.391.415;-70.499.893;927.0;0.0;0;0;0;39.5;17.0;39.75;3.66;23;3;1.2;1;0;0;TaskWatchdog
6321597;10:40:23;13-10-2025;-33.391.415;-70.499.893;927.1;0.0;0;0;0;39.5;16.8;39.75;3.65;23;5;1.1;1;0;0;TaskWatchdog
6324668;10:40:26;13-10-2025;-33.391.415;-70.499.893;927.2;0.0;0;0;0;39.5;16.8;39.75;3.67;23;5;1.1;1;0;0;TaskWatchdog
6327752;10:40:29;13-10-2025;-33.391.415;-70.499.893;927.2;0.0;0;1;1;39.5;16.9;39.75;3.60;23;5;1.1;1;0;0;TaskWatchdog
6331172;10:40:33;13-10-2025;-33.391.415;-70.499.893;927.2;0.0;0;1;1;39.5;16.9;39.75;3.66;23;5;1.0;1;0;0;TaskWatchdog
6333792;10:40:35;13-10-2025;-33.391.415;-70.499.893;927.3;0.0;0;1;1;39.4;16.9;39.75;3.72;23;7;0.9;1;0;0;TaskWatchdog
6336829;10:40:39;13-10-2025;-33.391.415;-70.499.893;927.3;0.0;0;1;1;39.5;16.6;40.00;3.55;23;7;0.9;1;0;0;TaskWatchdog
6339880;10:40:42;13-10-2025;-33.391.415;-70.499.901;927.4;0.0;0;1;1;39.5;16.8;39.75;3.50;23;5;1.0;1;0;0;TaskWatchdog
6343380;10:40:45;13-10-2025;-33.391.384;-70.499.908;931.8;0.0;0;1;1;39.5;16.8;39.75;3.51;23;5;1.0;1;0;0;TaskWatchdog
6345868;10:40:48;13-10-2025;-33.391.376;-70.499.916;932.0;0.0;0;1;1;39.5;16.8;40.00;3.58;23;5;1.0;1;0;0;TaskWatchdog
6348959;10:40:51;13-10-2025;-33.391.361;-70.499.924;933.6;0.0;0;1;1;39.6;17.0;40.00;3.66;23;5;1.0;1;0;0;TaskWatchdog
6351858;10:40:54;13-10-2025;-33.391.361;-70.499.924;933.7;0.0;0;1;1;39.5;16.8;40.00;3.58;23;6;1.0;1;0;0;TaskWatchdog
6354901;10:40:57;13-10-2025;-33.391.357;-70.499.924;934.5;0.0;0;1;1;39.5;17.0;39.75;3.65;23;6;1.0;1;0;0;TaskWatchdog
6358347;10:41:00;13-10-2025;-33.391.357;-70.499.924;934.8;0.0;0;1;1;39.6;16.7;40.00;3.64;23;6;1.0;1;0;0;TaskWatchdog
6361509;10:41:03;13-10-2025;-33.391.357;-70.499.924;934.8;0.0;0;1;1;39.5;16.7;40.00;3.59;23;6;1.0;1;0;0;TaskWatchdog
6363954;10:41:06;13-10-2025;-33.391.357;-70.499.924;934.8;0.0;0;1;1;39.6;16.8;40.00;3.62;23;6;1.0;1;0;0;TaskWatchdog
6366989;10:41:09;13-10-2025;-33.391.357;-70.499.924;934.8;0.0;0;1;1;39.7;16.6;40.00;3.64;23;6;1.0;1;0;0;TaskWatchdog
6370438;10:41:12;13-10-2025;-33.391.357;-70.499.924;934.8;0.0;0;1;1;39.6;16.7;40.00;3.67;23;5;1.0;1;0;0;TaskWatchdog
6373069;10:41:15;13-10-2025;-33.391.357;-70.499.924;934.8;0.8;0;1;1;39.7;16.7;39.75;3.66;23;6;1.0;1;0;0;TaskWatchdog
6376107;10:41:18;13-10-2025;-33.391.357;-70.499.924;934.9;0.0;0;1;1;39.6;16.8;40.00;3.64;23;6;1.0;1;0;0;TaskWatchdog
6379067;10:41:21;13-10-2025;-33.391.357;-70.499.924;934.9;0.0;0;1;1;39.7;16.5;40.00;3.67;23;5;1.0;1;0;0;TaskWatchdog
6382637;10:41:24;13-10-2025;-33.391.357;-70.499.924;934.8;0.0;0;0;1;39.7;16.7;40.00;3.55;23;5;1.0;1;0;0;TaskWatchdog
6385563;10:41:27;13-10-2025;-33.391.361;-70.499.908;937.2;0.0;0;0;1;39.7;16.7;40.00;3.63;23;5;1.0;1;0;0;TaskWatchdog
6388190;10:41:30;13-10-2025;-33.391.357;-70.499.908;939.0;0.0;0;0;1;39.8;16.7;40.00;3.60;23;5;1.0;1;0;0;TaskWatchdog
6391208;10:41:33;13-10-2025;-33.391.357;-70.499.908;939.0;0.0;0;0;1;39.7;16.8;40.00;3.69;23;4;1.1;1;0;0;TaskWatchdog
6394185;10:41:36;13-10-2025;-33.391.357;-70.499.908;939.1;0.0;0;0;1;39.7;16.8;40.00;3.63;23;4;1.1;1;0;0;TaskWatchdog
6397238;10:41:39;13-10-2025;-33.391.354;-70.499.893;941.3;0.0;0;0;1;39.8;17.0;40.00;3.69;23;4;1.1;1;0;0;TaskWatchdog
6400271;10:41:42;13-10-2025;-33.391.354;-70.499.893;941.8;0.0;0;0;1;39.7;16.8;40.00;3.70;23;4;1.1;1;0;0;TaskWatchdog
6403346;10:41:45;13-10-2025;-33.391.354;-70.499.893;941.9;0.0;0;0;1;39.7;16.8;40.00;3.68;23;5;1.0;1;0;0;TaskWatchdog
6406347;10:41:48;13-10-2025;-33.391.357;-70.499.886;942.0;0.6;0;0;1;39.8;16.5;40.00;3.67;23;5;1.0;1;0;0;TaskWatchdog
6409407;10:41:51;13-10-2025;-33.391.354;-70.499.878;942.6;0.0;0;0;1;39.8;16.6;40.25;3.66;23;5;1.0;1;0;0;TaskWatchdog
6412850;10:41:55;13-10-2025;-33.391.354;-70.499.878;942.6;0.0;0;0;1;39.8;16.8;40.00;3.67;23;5;1.0;1;0;0;TaskWatchdog
6415397;10:41:57;13-10-2025;-33.391.354;-70.499.878;942.6;0.0;0;0;1;39.8;16.3;40.00;3.71;23;5;1.0;1;0;0;TaskWatchdog
6418979;10:42:01;13-10-2025;-33.391.354;-70.499.878;942.6;0.0;0;0;1;39.9;16.4;40.00;3.68;23;5;1.0;1;0;0;TaskWatchdog
6421466;10:42:03;13-10-2025;-33.391.357;-70.499.878;942.8;1.6;0;0;0;39.9;16.4;40.00;3.62;23;5;1.0;1;0;0;TaskWatchdog
6424486;10:42:06;13-10-2025;-33.391.357;-70.499.886;941.4;0.0;0;0;0;39.8;16.6;40.25;3.59;23;5;1.0;1;0;0;TaskWatchdog
6428074;10:42:10;13-10-2025;-33.391.357;-70.499.886;942.4;0.0;0;0;0;39.9;16.5;40.25;3.66;23;5;1.0;1;0;0;TaskWatchdog
6430949;10:42:13;13-10-2025;-33.391.357;-70.499.886;942.4;0.0;0;0;0;39.8;16.6;40.25;3.66;23;6;0.9;1;0;0;TaskWatchdog
6433546;10:42:15;13-10-2025;-33.391.357;-70.499.886;942.4;0.0;0;0;0;39.9;16.7;40.25;3.52;23;6;0.9;1;0;0;TaskWatchdog
6436760;10:42:18;13-10-2025;-33.391.357;-70.499.886;942.4;0.0;0;0;0;39.9;16.4;40.25;3.60;23;6;0.9;1;0;0;TaskWatchdog
6440250;10:42:22;13-10-2025;-33.391.365;-70.499.870;941.7;0.0;0;0;0;39.9;16.4;40.00;3.63;23;5;1.0;1;0;0;TaskWatchdog
6442757;10:42:24;13-10-2025;-33.391.365;-70.499.870;941.7;0.0;0;0;0;39.9;16.7;40.25;3.64;23;5;1.0;1;0;0;TaskWatchdog
6446212;10:42:28;13-10-2025;-33.391.365;-70.499.870;941.7;0.0;0;0;0;39.9;16.7;40.25;3.66;23;5;1.0;1;0;0;TaskWatchdog
6448945;10:42:31;13-10-2025;-33.391.365;-70.499.870;941.7;0.0;0;0;0;39.9;16.7;40.25;3.64;23;5;1.0;1;0;0;TaskWatchdog
6452398;10:42:34;13-10-2025;-33.391.380;-70.499.863;939.2;0.0;0;0;0;39.9;16.6;40.25;3.58;23;4;1.1;1;0;0;TaskWatchdog
6454908;10:42:37;13-10-2025;-33.391.380;-70.499.863;939.0;0.0;0;0;0;39.9;16.7;40.50;3.59;23;5;1.0;1;0;0;TaskWatchdog
6457845;10:42:40;13-10-2025;-33.391.388;-70.499.855;937.6;0.0;0;0;0;40.0;16.7;40.25;3.55;23;5;1.0;1;0;0;TaskWatchdog
6460908;10:42:43;13-10-2025;-33.391.384;-70.499.863;937.1;0.0;0;0;0;40.0;16.6;40.25;3.67;23;4;1.1;1;0;0;TaskWatchdog
6463959;10:42:46;13-10-2025;-33.391.384;-70.499.863;937.1;0.0;0;0;0;39.9;16.7;40.25;3.62;23;4;1.1;1;0;0;TaskWatchdog
6466994;10:42:49;13-10-2025;-33.391.384;-70.499.863;937.1;0.0;0;0;0;40.0;16.6;40.25;3.47;23;5;1.0;1;0;0;TaskWatchdog
6469947;10:42:52;13-10-2025;-33.391.384;-70.499.870;937.1;0.0;0;0;0;39.9;16.6;40.25;3.68;23;5;1.0;1;0;0;TaskWatchdog
6472988;10:42:55;13-10-2025;-33.391.384;-70.499.863;938.2;0.0;0;0;0;40.0;16.7;40.50;3.65;23;6;1.0;1;0;0;TaskWatchdog
6476037;10:42:58;13-10-2025;-33.391.388;-70.499.863;937.6;0.0;0;0;0;40.0;16.5;40.50;3.70;23;6;1.0;1;0;0;TaskWatchdog
6479033;10:43:01;13-10-2025;-33.391.388;-70.499.863;937.6;0.0;0;0;0;40.0;16.5;40.25;3.64;23;5;1.1;1;0;0;TaskWatchdog
6482029;10:43:04;13-10-2025;-33.391.388;-70.499.863;937.6;0.0;0;0;0;40.0;16.5;40.50;3.66;23;6;1.0;1;0;0;TaskWatchdog
6485032;10:43:07;13-10-2025;-33.391.388;-70.499.863;937.6;0.0;0;0;0;40.0;16.3;40.50;3.62;23;5;1.2;1;0;0;TaskWatchdog
6488116;10:43:10;13-10-2025;-33.391.388;-70.499.863;937.6;0.0;0;0;0;40.0;16.3;40.50;3.54;23;5;1.2;1;0;0;TaskWatchdog
6491047;10:43:13;13-10-2025;-33.391.388;-70.499.863;937.6;0.0;0;0;0;40.0;16.3;40.50;3.55;23;5;1.2;1;0;0;TaskWatchdog
6494106;10:43:16;13-10-2025;-33.391.388;-70.499.870;937.5;0.0;0;0;0;40.0;16.2;40.50;3.60;23;5;1.2;1;0;0;TaskWatchdog
6497510;10:43:19;13-10-2025;-33.391.376;-70.499.893;936.7;0.0;0;0;0;40.0;16.4;40.50;3.50;23;5;1.1;1;0;0;TaskWatchdog
6500109;10:43:22;13-10-2025;-33.391.361;-70.499.901;938.4;0.0;0;0;0;40.0;16.3;40.50;3.53;23;6;1.0;1;0;0;TaskWatchdog
6503593;10:43:25;13-10-2025;-33.391.354;-70.499.916;938.6;0.0;0;0;0;40.0;16.3;40.50;3.65;23;5;1.1;1;0;0;TaskWatchdog
6506187;10:43:28;13-10-2025;-33.391.327;-70.499.931;939.4;0.0;0;0;0;40.0;16.6;40.50;3.68;23;6;1.0;1;0;0;TaskWatchdog
6509190;10:43:31;13-10-2025;-33.391.327;-70.499.931;939.5;0.0;0;0;0;40.0;16.6;40.50;3.52;23;6;1.0;1;0;0;TaskWatchdog
6512633;10:43:34;13-10-2025;-33.391.315;-70.499.939;941.2;0.0;0;0;0;40.1;16.4;40.50;3.50;23;6;1.0;1;0;0;TaskWatchdog
6515149;10:43:37;13-10-2025;-33.391.315;-70.499.939;941.3;0.0;0;0;0;40.0;16.7;40.50;3.59;23;6;1.0;1;0;0;TaskWatchdog
6518245;10:43:40;13-10-2025;-33.391.315;-70.499.939;941.3;0.0;0;0;0;40.1;16.5;40.50;3.64;23;6;1.0;1;0;0;TaskWatchdog
6521233;10:43:43;13-10-2025;-33.391.315;-70.499.939;941.3;0.0;0;0;0;40.1;16.4;40.75;3.54;23;6;1.0;1;0;0;TaskWatchdog
6524272;10:43:46;13-10-2025;-33.391.315;-70.499.939;941.3;0.0;0;0;0;40.1;16.4;40.75;3.65;23;6;1.0;1;0;0;TaskWatchdog
6527363;10:43:49;13-10-2025;-33.391.319;-70.499.931;941.6;0.0;0;0;0;40.0;16.4;40.75;3.69;23;5;1.0;1;0;0;TaskWatchdog
6530356;10:43:52;13-10-2025;-33.391.319;-70.499.924;942.1;0.0;0;0;0;40.1;16.3;40.75;3.68;23;5;1.0;1;0;0;TaskWatchdog
6533804;10:43:56;13-10-2025;-33.391.323;-70.499.931;941.8;0.6;0;0;0;40.1;16.4;40.50;3.67;23;5;1.0;1;0;0;TaskWatchdog
6536432;10:43:58;13-10-2025;-33.391.327;-70.499.924;942.3;0.0;0;1;1;40.1;16.3;40.75;3.65;23;6;1.0;1;0;0;TaskWatchdog
6539468;10:44:01;13-10-2025;-33.391.327;-70.499.924;942.3;0.0;0;1;1;40.1;16.4;40.75;3.62;23;5;1.1;1;0;0;TaskWatchdog
6542951;10:44:05;13-10-2025;-33.391.327;-70.499.924;942.3;0.0;0;1;1;40.1;16.3;40.75;3.57;23;5;1.1;1;0;0;TaskWatchdog
6545881;10:44:08;13-10-2025;-33.391.331;-70.499.924;942.3;0.0;0;1;1;40.1;16.6;40.75;3.68;23;5;1.0;1;0;0;TaskWatchdog
6548426;10:44:10;13-10-2025;-33.391.331;-70.499.924;942.4;0.0;0;1;1;40.0;16.4;40.50;3.65;23;5;1.0;1;0;0;TaskWatchdog
6551940;10:44:14;13-10-2025;-33.391.335;-70.499.916;942.1;0.0;0;1;1;40.1;16.6;40.75;3.61;23;5;1.0;1;0;0;TaskWatchdog
6554391;10:44:16;13-10-2025;-33.391.335;-70.499.908;942.3;0.0;0;1;1;40.1;16.4;40.75;3.65;23;5;1.0;1;0;0;TaskWatchdog
6558235;10:44:20;13-10-2025;-33.391.335;-70.499.908;942.4;0.0;0;1;1;40.1;16.5;40.75;3.65;23;5;1.0;1;0;0;TaskWatchdog
6560748;10:44:22;13-10-2025;-33.391.335;-70.499.908;942.4;0.0;0;1;1;40.1;16.3;40.75;3.62;23;5;1.0;1;0;0;TaskWatchdog
6563710;10:44:25;13-10-2025;-33.391.335;-70.499.908;942.4;0.0;0;1;1;40.1;16.3;40.75;3.66;23;5;1.0;1;0;0;TaskWatchdog
6566801;10:44:29;13-10-2025;-33.391.335;-70.499.908;942.4;0.0;0;1;1;40.1;16.4;40.75;3.63;23;4;1.1;1;0;0;TaskWatchdog
6569758;10:44:31;13-10-2025;-33.391.335;-70.499.908;942.4;0.0;0;1;1;40.1;16.5;40.75;3.61;23;4;1.1;1;0;0;TaskWatchdog
6572845;10:44:35;13-10-2025;-33.391.335;-70.499.908;942.4;0.0;0;1;1;40.1;16.5;40.75;3.64;23;4;1.1;1;0;0;TaskWatchdog
6575914;10:44:38;13-10-2025;-33.391.338;-70.499.908;942.4;0.0;0;1;1;40.1;16.4;40.75;3.63;23;4;1.1;1;0;0;TaskWatchdog
6578904;10:44:41;13-10-2025;-33.391.338;-70.499.908;942.4;0.0;0;1;1;40.1;16.5;40.75;3.59;23;4;1.1;1;0;0;TaskWatchdog
6581847;10:44:44;13-10-2025;-33.391.338;-70.499.908;942.4;0.0;0;1;1;40.1;16.5;40.75;3.68;23;4;1.1;1;0;0;TaskWatchdog
6585347;10:44:47;13-10-2025;-33.391.335;-70.499.901;943.7;0.0;0;1;1;40.2;16.5;40.75;3.64;23;4;1.0;1;0;0;TaskWatchdog
6587948;10:44:50;13-10-2025;-33.391.331;-70.499.893;945.0;0.0;0;1;1;40.1;16.2;40.75;3.54;23;4;1.0;1;0;0;TaskWatchdog
6591036;10:44:53;13-10-2025;-33.391.335;-70.499.893;945.4;0.0;0;1;1;40.1;16.3;40.75;3.56;23;4;1.0;1;0;0;TaskWatchdog
6594467;10:44:56;13-10-2025;-33.391.331;-70.499.886;946.4;0.0;0;1;1;40.1;16.4;40.75;3.61;23;4;1.0;1;0;0;TaskWatchdog
6596989;10:44:59;13-10-2025;-33.391.335;-70.499.886;945.8;0.0;0;1;1;40.2;16.5;40.75;3.69;23;4;1.0;1;0;0;TaskWatchdog
6600031;10:45:02;13-10-2025;-33.391.331;-70.499.886;946.3;0.0;0;1;1;40.2;16.2;40.75;3.63;23;4;1.0;1;0;0;TaskWatchdog
6603748;10:45:05;13-10-2025;-33.391.327;-70.499.886;946.7;0.0;0;1;1;40.2;16.2;41.00;3.66;23;3;1.0;1;0;0;TaskWatchdog
6606038;10:45:08;13-10-2025;-33.391.331;-70.499.886;946.1;0.0;0;1;1;40.2;16.2;41.00;3.61;23;3;1.0;1;0;0;TaskWatchdog
6609107;10:45:11;13-10-2025;-33.391.335;-70.499.886;946.1;0.0;0;1;1;40.2;16.3;41.00;3.65;23;3;1.0;1;0;0;TaskWatchdog
6612076;10:45:14;13-10-2025;-33.391.323;-70.499.886;947.0;0.0;0;1;1;40.2;16.3;41.00;3.55;23;3;1.0;1;0;0;TaskWatchdog
6615077;10:45:17;13-10-2025;-33.391.331;-70.499.886;946.4;0.0;0;1;1;40.2;16.1;41.00;3.62;23;4;1.0;1;0;0;TaskWatchdog
6618512;10:45:20;13-10-2025;-33.391.327;-70.499.886;947.1;0.0;0;1;1;40.2;16.2;41.00;3.56;23;3;1.0;1;0;0;TaskWatchdog
6621113;10:45:23;13-10-2025;-33.391.331;-70.499.886;947.0;0.0;0;1;1;40.2;16.2;41.00;3.51;23;3;1.0;1;0;0;TaskWatchdog
6624709;10:45:26;13-10-2025;-33.391.323;-70.499.886;948.5;0.0;0;1;1;40.3;16.2;41.00;3.65;23;4;1.0;1;0;0;TaskWatchdog
6627274;10:45:29;13-10-2025;-33.391.323;-70.499.886;948.7;0.0;0;1;1;40.3;16.5;41.00;3.69;23;4;1.0;1;0;0;TaskWatchdog
6630188;10:45:32;13-10-2025;-33.391.315;-70.499.878;949.7;1.3;0;1;1;40.3;16.5;41.00;3.66;23;4;1.0;1;0;0;TaskWatchdog
6633229;10:45:35;13-10-2025;-33.391.315;-70.499.878;950.6;0.0;0;1;1;40.3;16.5;41.00;3.55;23;4;1.0;1;0;0;TaskWatchdog
6636411;10:45:38;13-10-2025;-33.391.312;-70.499.878;950.8;0.0;0;1;1;40.3;16.3;41.00;3.66;23;3;1.0;1;0;0;TaskWatchdog
6639661;10:45:41;13-10-2025;-33.391.308;-70.499.878;951.6;0.8;0;1;1;40.3;16.6;41.00;3.65;23;4;1.0;1;0;0;TaskWatchdog
6642261;10:45:44;13-10-2025;-33.391.304;-70.499.870;953.2;0.0;0;1;1;40.4;16.4;41.00;3.62;23;6;0.9;1;0;0;TaskWatchdog
6645349;10:45:47;13-10-2025;-33.391.285;-70.499.886;954.7;0.0;0;1;1;40.3;16.3;41.00;3.67;23;6;0.9;1;0;0;TaskWatchdog
6648877;10:45:51;13-10-2025;-33.391.285;-70.499.886;955.0;0.0;0;1;1;40.4;16.3;41.25;3.64;23;6;0.9;1;0;0;TaskWatchdog
6651276;10:45:53;13-10-2025;-33.391.285;-70.499.878;955.3;0.0;0;1;1;40.4;16.3;41.25;3.60;23;6;0.9;1;0;0;TaskWatchdog
6654782;10:45:56;13-10-2025;-33.391.285;-70.499.878;955.6;0.0;0;1;1;40.3;16.3;41.25;3.68;23;5;0.9;1;0;0;TaskWatchdog
6657393;10:45:59;13-10-2025;-33.391.281;-70.499.878;955.9;0.0;0;1;1;40.4;16.2;41.25;3.69;23;6;0.9;1;0;0;TaskWatchdog
6660734;10:46:02;13-10-2025;-33.391.308;-70.499.840;958.0;0.0;0;1;1;40.4;16.4;41.00;3.57;23;6;0.9;1;0;0;TaskWatchdog
6663466;10:46:05;13-10-2025;-33.391.308;-70.499.832;958.6;0.0;0;1;1;40.4;16.3;41.25;3.58;23;5;0.9;1;0;0;TaskWatchdog
6666444;10:46:08;13-10-2025;-33.391.304;-70.499.832;958.8;0.0;0;1;1;40.5;16.3;41.25;3.58;23;6;0.9;1;0;0;TaskWatchdog
6669548;10:46:11;13-10-2025;-33.391.304;-70.499.832;959.0;0.0;0;1;1;40.4;16.3;41.25;3.58;23;6;0.9;1;0;0;TaskWatchdog
6672663;10:46:14;13-10-2025;-33.391.304;-70.499.832;959.0;0.0;0;1;1;40.4;16.3;41.25;3.60;23;7;0.9;1;0;0;TaskWatchdog
6675828;10:46:18;13-10-2025;-33.391.304;-70.499.825;958.6;0.0;0;1;1;40.5;16.3;41.25;3.67;23;5;0.9;1;0;0;TaskWatchdog
6678732;10:46:20;13-10-2025;-33.391.304;-70.499.817;958.8;0.0;0;2;2;40.5;16.3;41.25;3.62;23;6;0.9;1;0;0;TaskWatchdog
6681865;10:46:24;13-10-2025;-33.391.304;-70.499.817;958.8;0.0;0;1;1;40.5;16.2;41.25;3.47;23;5;0.9;1;0;0;TaskWatchdog
6684827;10:46:27;13-10-2025;-33.391.296;-70.499.817;959.9;0.0;0;1;1;40.5;16.2;41.25;3.44;23;5;0.9;1;0;0;TaskWatchdog
6687864;10:46:30;13-10-2025;-33.391.300;-70.499.809;960.0;0.0;0;1;1;40.6;16.3;41.25;3.61;23;5;0.9;1;0;0;TaskWatchdog
6691432;10:46:33;13-10-2025;-33.391.300;-70.499.809;960.0;0.0;0;1;1;40.6;16.3;41.25;3.62;23;3;1.0;1;0;0;TaskWatchdog
6694394;10:46:36;13-10-2025;-33.391.300;-70.499.802;960.9;0.0;0;1;1;40.6;16.3;41.25;3.59;23;3;1.2;1;0;0;TaskWatchdog
6696958;10:46:39;13-10-2025;-33.391.293;-70.499.794;962.4;0.7;0;1;1;40.6;16.3;41.25;3.71;23;3;1.2;1;0;0;TaskWatchdog
6699911;10:46:42;13-10-2025;-33.391.293;-70.499.786;963.3;0.0;0;1;1;40.6;16.2;41.25;3.61;23;3;1.2;1;0;0;TaskWatchdog
6702974;10:46:45;13-10-2025;-33.391.293;-70.499.786;963.4;0.0;0;1;1;40.6;16.2;41.25;3.53;23;3;1.2;1;0;0;TaskWatchdog
6705990;10:46:48;13-10-2025;-33.391.293;-70.499.786;963.4;0.0;0;1;1;40.7;16.3;41.25;3.56;23;3;1.2;1;0;0;TaskWatchdog
6709000;10:46:51;13-10-2025;-33.391.293;-70.499.786;963.4;0.0;0;1;1;40.6;16.3;41.25;3.61;23;3;1.2;1;0;0;TaskWatchdog
6712020;10:46:54;13-10-2025;-33.391.289;-70.499.786;963.8;0.8;0;1;1;40.7;16.0;41.25;3.51;23;3;1.2;1;0;0;TaskWatchdog
6715040;10:46:57;13-10-2025;-33.391.300;-70.499.779;963.7;0.0;0;1;1;40.7;16.3;41.25;3.61;23;2;1.2;1;0;0;TaskWatchdog
6718024;10:47:00;13-10-2025;-33.391.304;-70.499.779;962.8;0.0;0;2;2;40.7;16.1;41.50;3.67;23;2;1.2;1;0;0;TaskWatchdog
6721087;10:47:03;13-10-2025;-33.391.304;-70.499.779;962.8;0.0;0;2;2;40.8;16.3;41.50;3.63;23;2;1.2;1;0;0;TaskWatchdog
6724111;10:47:06;13-10-2025;-33.391.304;-70.499.779;962.8;0.0;0;2;2;40.8;15.9;41.50;3.66;23;2;1.2;1;0;0;TaskWatchdog
6727064;10:47:09;13-10-2025;-33.391.304;-70.499.779;962.8;0.0;0;2;2;40.7;16.2;41.50;3.62;23;3;1.1;1;0;0;TaskWatchdog
6730108;10:47:12;13-10-2025;-33.391.304;-70.499.779;962.8;0.0;0;2;2;40.8;16.2;41.50;3.62;23;4;1.0;1;0;0;TaskWatchdog
6733185;10:47:15;13-10-2025;-33.391.300;-70.499.794;963.2;0.0;0;2;2;40.8;16.0;41.50;3.65;23;4;1.0;1;0;0;TaskWatchdog
6736173;10:47:18;13-10-2025;-33.391.300;-70.499.794;963.2;0.0;0;1;1;40.9;16.1;41.50;3.64;23;4;1.1;1;0;0;TaskWatchdog
6739227;10:47:21;13-10-2025;-33.391.300;-70.499.794;963.2;0.0;0;1;1;40.9;16.1;41.50;3.60;23;5;1.1;1;0;0;TaskWatchdog
6742333;10:47:24;13-10-2025;-33.391.300;-70.499.794;963.2;0.0;0;1;1;40.9;16.0;41.50;3.64;23;5;1.0;1;0;0;TaskWatchdog
6745227;10:47:27;13-10-2025;-33.391.300;-70.499.794;963.2;0.0;0;1;1;40.9;16.2;41.50;3.55;23;5;1.0;1;0;0;TaskWatchdog
6748276;10:47:30;13-10-2025;-33.391.300;-70.499.802;962.9;2.2;0;1;1;40.9;16.1;41.50;3.66;23;5;1.0;1;0;0;TaskWatchdog
6751395;10:47:33;13-10-2025;-33.391.300;-70.499.809;963.4;0.0;0;1;1;40.9;16.0;41.50;3.62;23;5;1.0;1;0;0;TaskWatchdog
6754788;10:47:36;13-10-2025;-33.391.300;-70.499.809;963.0;0.0;0;1;1;40.9;16.0;41.50;3.67;23;6;0.9;1;0;0;TaskWatchdog
6757344;10:47:39;13-10-2025;-33.391.300;-70.499.817;963.5;0.0;0;0;0;41.0;15.9;41.50;3.65;23;6;0.9;1;0;0;TaskWatchdog
6760437;10:47:42;13-10-2025;-33.391.300;-70.499.817;963.3;0.0;0;0;0;41.0;16.1;41.50;3.64;23;6;0.9;1;0;0;TaskWatchdog
